category,analysis,method
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: float getX(int)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: java.io.File getDir(java.lang.String,int)>
NETWORK_INFORMATION,DYNAMIC,<android.content.Intent: android.net.Uri getData()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,DYNAMIC,<android.view.Display: int getWidth()>
NETWORK_INFORMATION,DYNAMIC,<android.hardware.Sensor: int getType()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.app.Application getApplication()>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: android.os.IBinder getWindowToken()>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: int getAction()>
NETWORK_INFORMATION,DYNAMIC,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,DYNAMIC,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,DYNAMIC,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,DYNAMIC,<android.hardware.SensorManager: float[] getOrientation(float[],float[])>
NETWORK_INFORMATION,DYNAMIC,<android.hardware.SensorManager: android.hardware.Sensor getDefaultSensor(int)>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: float getY(int)>
NETWORK_INFORMATION,DYNAMIC,<android.hardware.SensorManager: boolean getRotationMatrix(float[],float[],float[],float[])>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Long: long longValue()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.Context getApplicationContext()>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Class: java.lang.Object newInstance()>
NETWORK_INFORMATION,DYNAMIC,<android.widget.TextView: float getTextSize()>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: float getSize(int)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
NETWORK_INFORMATION,DYNAMIC,<java.io.File: java.io.File[] listFiles()>
NETWORK_INFORMATION,DYNAMIC,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,DYNAMIC,<android.content.res.Resources: android.util.DisplayMetrics getDisplayMetrics()>
NETWORK_INFORMATION,DYNAMIC,<android.view.KeyEvent: int getRepeatCount()>
NETWORK_INFORMATION,DYNAMIC,<android.os.Bundle: boolean getBoolean(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<java.io.File: java.lang.String getAbsolutePath()>
NETWORK_INFORMATION,DYNAMIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Class: java.lang.reflect.Field getField(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: java.io.File getFileStreamPath(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: java.io.File getCacheDir()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: java.lang.String getPackageCodePath()>
NETWORK_INFORMATION,DYNAMIC,<android.content.res.Resources: android.content.res.Configuration getConfiguration()>
NETWORK_INFORMATION,DYNAMIC,<javax.microedition.khronos.egl.EGLContext: javax.microedition.khronos.egl.EGL getEGL()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.view.Window getWindow()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: java.lang.String getPackageName()>
NETWORK_INFORMATION,DYNAMIC,<android.view.SurfaceView: android.view.SurfaceHolder getHolder()>
NETWORK_INFORMATION,DYNAMIC,<android.view.KeyEvent: int getMetaState()>
NETWORK_INFORMATION,DYNAMIC,<android.view.Display: int getHeight()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
