category,analysis,method
NETWORK_INFORMATION,STATIC,<java.lang.Double: double doubleValue()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Context getApplicationContext()>
NETWORK_INFORMATION,STATIC,<javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: android.util.DisplayMetrics getDisplayMetrics()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuffer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<org.json.JSONStringer: org.json.JSONStringer object()>
NETWORK_INFORMATION,STATIC,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: int getIdentifier(java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: int getInt(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.ClassLoader getClassLoader()>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.util.Iterator iterator()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getKeyCode()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.String getPackageName()>
NETWORK_INFORMATION,STATIC,<android.webkit.WebView: android.webkit.WebSettings getSettings()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getPointerCount()>
NETWORK_INFORMATION,STATIC,<android.net.Uri: android.net.Uri parse(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.text.DateFormat: java.lang.String format(java.util.Date)>
NETWORK_INFORMATION,STATIC,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: int getType()>
NETWORK_INFORMATION,STATIC,<android.widget.Toast: android.widget.Toast makeText(android.content.Context,java.lang.CharSequence,int)>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Field: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.lang.Object get(int)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,STATIC,<org.apache.http.message.AbstractHttpMessage: org.apache.http.params.HttpParams getParams()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.Intent getIntent()>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,STATIC,<android.media.AudioManager: int getStreamVolume(int)>
NETWORK_INFORMATION,STATIC,<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
NETWORK_INFORMATION,STATIC,<java.security.MessageDigest: byte[] digest()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.InputStream getInputStream()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
NETWORK_INFORMATION,STATIC,<android.webkit.WebHistoryItem: android.webkit.WebHistoryItem clone()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int[])>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<javax.crypto.Cipher: byte[] doFinal(byte[])>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: int getSubtype()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getDeclaredMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.graphics.Paint: int getTextWidths(java.lang.String,float[])>
NETWORK_INFORMATION,STATIC,<android.graphics.Paint: android.graphics.Paint$FontMetrics getFontMetrics()>
NETWORK_INFORMATION,STATIC,<java.lang.Enum: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.animation.Animator: android.animation.Animator clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONStringer: org.json.JSONStringer endObject()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getAbsolutePath()>
NETWORK_INFORMATION,STATIC,<java.io.RandomAccessFile: long length()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getX()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: int getContentLength()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.Window getWindow()>
NETWORK_INFORMATION,STATIC,<android.view.SurfaceView: android.view.SurfaceHolder getHolder()>
NETWORK_INFORMATION,STATIC,<android.webkit.WebBackForwardList: android.webkit.WebBackForwardList clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONObject getJSONObject(int)>
NETWORK_INFORMATION,DYNAMIC,<android.content.res.Resources: android.util.DisplayMetrics getDisplayMetrics()>
NETWORK_INFORMATION,DYNAMIC,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.view.Window getWindow()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: int get(int)>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.telephony.TelephonyManager: int getSimState()>
