<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11041943, downTime=11041943, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11054149, downTime=11054149, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"238","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_TV_SATELLITE_BS, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=164923, downTime=164923, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=165989, downTime=165989, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11189419, downTime=11189419, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=68392, downTime=68392, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=72545, downTime=72545, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4503564, downTime=4503564, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11053146, downTime=11053146, deviceId=-1, source=0x101 }"
<android.view.View: void setFocusableInTouchMode(boolean)>;"1"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"150","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_NUMPAD_6, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=147607, downTime=147607, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11187394, downTime=11187394, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=173146, downTime=173146, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4514187, downTime=4514187, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=165960, downTime=165960, deviceId=-1, source=0x101 }"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"apk path","/data/app/com.balloonisland.hbtatxlz-iUNgYwSosfkhJg1jLCXsDg==/base.apk"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/gemClear2-2.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11029229, downTime=11029229, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11123554, downTime=11123554, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4552949, downTime=4552949, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4473273, downTime=4473273, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11043432, downTime=11043432, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"249","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_TV_INPUT_COMPONENT_1, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=101339, downTime=101339, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11115398, downTime=11115398, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=54831, downTime=54831, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=94266, downTime=94266, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=106440, downTime=106440, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4461018, downTime=4461018, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4604265, downTime=4604265, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11067730, downTime=11067730, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11061645, downTime=11061645, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11062218, downTime=11062218, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"148","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_NUMPAD_4, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11163470, downTime=11163470, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"25","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_VOLUME_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4443607, downTime=4443607, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=111659, downTime=111659, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4462094, downTime=4462094, deviceId=-1, source=0x101 }"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/ufoHit1.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11123524, downTime=11123524, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=159847, downTime=159847, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4500523, downTime=4500523, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4569711, downTime=4569711, deviceId=-1, source=0x101 }"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/mainTheme.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11110293, downTime=11110293, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"88","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MEDIA_PREVIOUS, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4516232, downTime=4516232, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11043425, downTime=11043425, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=125032, downTime=125032, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=158833, downTime=158833, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11045441, downTime=11045441, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=172155, downTime=172155, deviceId=-1, source=0x101 }"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/theme4.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4481468, downTime=4481468, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11035880, downTime=11035880, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=59984, downTime=59984, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4452143, downTime=4452143, deviceId=-1, source=0x101 }"
<android.app.Activity: void setContentView(android.view.View)>;"com.donutgames.dgkit.DGLayout{27eae0 V.E...... ......I. 0,0-0,0}"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=79755, downTime=79755, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=73559, downTime=73559, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4522338, downTime=4522338, deviceId=-1, source=0x101 }"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/theme9.mp3"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/scoreTick1.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11075860, downTime=11075860, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11075871, downTime=11075871, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=151644, downTime=151644, deviceId=-1, source=0x101 }"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"CopyAsset","No need to copy file - /data/data/com.balloonisland.hbtatxlz/spark.mp3"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11076871, downTime=11076871, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=65126, downTime=65126, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"55","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_COMMA, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=130181, downTime=130181, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11185342, downTime=11185342, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4452141, downTime=4452141, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11123534, downTime=11123534, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=144520, downTime=144520, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11122511, downTime=11122511, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"216","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_YEN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4441415, downTime=4441415, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11186370, downTime=11186370, deviceId=-1, source=0x101 }"
<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>;"com.balloonisland.hbtatxlz.OpeningActivity@88e24f","class com.balloonisland.hbtatxlz.StarGems"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"23","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4440314, downTime=4440314, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"111","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_ESCAPE, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4488569, downTime=4488569, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=66218, downTime=66218, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11062679, downTime=11062679, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"22","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=4555421, downTime=4555421, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11128725, downTime=11128725, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=177269, downTime=177269, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=53820, downTime=53820, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"21","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=11050120, downTime=11050120, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11171694, downTime=11171694, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"163","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_NUMPAD_RIGHT_PAREN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=93261, downTime=93261, deviceId=-1, source=0x101 }"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { act=android.intent.action.VIEW dat=http://www.donutgames.com/... }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"82","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11070301, downTime=11070301, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"79","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_HEADSETHOOK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=4500953, downTime=4500953, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"19","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x400, repeatCount=0, eventTime=66292, downTime=66292, deviceId=-1, source=0x101 }"
<android.app.Activity: boolean onKeyDown(int,android.view.KeyEvent)>;"20","KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=11050109, downTime=11050109, deviceId=-1, source=0x101 }"
