<java.io.OutputStream: void write(byte[])>;"[B@dd4cc02"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/newrecord.ogg"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"xuming"," msg recieved !"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/scorerolling.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/backgroundmenu.ogg"
<org.json.JSONObject: org.json.JSONObject put(java.lang.String,long)>;"ts","1682056317081"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"108","2000"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/scratch.ogg"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@7a9037a","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@c61d72b"
<java.io.OutputStream: void write(byte[])>;"[B@3c59ddc"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837636"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Basket","Create OpenGL ES 2.0 successed."
<org.json.JSONObject: org.json.JSONObject put(java.lang.String,long)>;"ts","1682046370623"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@c3dad01","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@bf27a6"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837548"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@50c73f7","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@9acd264"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/tapcheese.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/tapmouse.ogg"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837621"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/tapice.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/mousemove.ogg"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837660"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837556"
<android.view.View: void setVisibility(int)>;"4"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@e054f13","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@20ca550"
<java.io.OutputStream: void write(byte[])>;"[B@344eece"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"DoodleMobileAnaylise","create files"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"ssc","doolemobilea 585 USen"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@b2bc371","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@194d556"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/catlaughs.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/tvwhitenoise.ogg"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"xuming","FeatureScreen is go !"
<android.app.Activity: void setContentView(android.view.View)>;"com.doodlemobile.basket.opengl.l{5656ee5 V.E...... ......I. 0,0-0,0}"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/miceambience.ogg"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837643"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/showcheese.ogg"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"xuming","FeatureScrenn show = 1"
<android.util.Log: int i(java.lang.String,java.lang.String)>;"DoodleMobileAnaylise","applicationId = D004C6622221462C"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837657"
<android.app.Activity: void setContentView(android.view.View)>;"com.doodlemobile.basket.opengl.l{670a1ef V.E...... ......I. 0,0-0,0}"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837555"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@13b5222","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@19484b3"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837550"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@cc4df1","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@22cdd6"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@233dd46","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@7a4bb07"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/micecheers.ogg"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837554"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837549"
<java.text.DateFormat: void setTimeZone(java.util.TimeZone)>;"java.util.SimpleTimeZone[id=GMT+08:00,offset=28800000,dstSavings=3600000,useDaylight=false,startYear=0,startMode=0,startMonth=0,startDay=0,startDayOfWeek=0,startTime=0,startTimeMode=0,endMode=0,endMonth=0,endDay=0,endDayOfWeek=0,endTime=0,endTimeMode=0]"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/taprandom.ogg"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@8f6c656","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@e04d6d7"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@46d82d","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@3d5f162"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"nnx.bc"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837558"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Basket","Actual size: w=1080, h=1977"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"ccn.ac"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@a96d40b","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@255d2e8"
<android.location.Criteria: void setAccuracy(int)>;"2"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@530f1e2","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@6560973"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837547"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/tvchannelswitch.ogg"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837557"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837651"
