"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom13.ogg = 2130903046"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom14.ogg = 2130903048"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom14.ogg = 2130903048"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom15.ogg = 2130903050"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 19"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_2.ogg = 2130903084"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 21"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_2.ogg = 2130903084"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_3.ogg = 2130903086"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 22"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_3.ogg = 2130903086"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_4.ogg = 2130903088"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 23"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_5.ogg = 2130903090"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_5.ogg = 2130903090"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_7.ogg = 2130903094"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 26"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_7.ogg = 2130903094"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_9.ogg = 2130903098"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 28"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_9.ogg = 2130903098"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_10.ogg = 2130903070"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 29"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_11.ogg = 2130903072"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 30"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_11.ogg = 2130903072"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_12.ogg = 2130903074"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 31"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_12.ogg = 2130903074"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_13.ogg = 2130903076"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_13.ogg = 2130903076"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_14.ogg = 2130903078"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 33"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_14.ogg = 2130903078"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_15.ogg = 2130903080"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 34"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_15.ogg = 2130903080"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_menu_jpg","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_close_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_sound_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_logo_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_coin_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_f1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_t_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_center_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_left_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_right_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","stopMusic"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","Sound","playMusic"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/music1.mp3 = 2130903105"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_back_jpg","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin2_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin_break_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b2_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b3_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_b4_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin3_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_pin4_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_pause_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom7.ogg = 2130903064"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","PlaySound -----12"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.View: void setFocusable(boolean)>","1"
"<android.view.View: void setFocusableInTouchMode(boolean)>","1"
"<android.app.Activity: void setContentView(android.view.View)>","org.haxe.nme.MainView{a05e19a VFE...... ......I. 0,0-0,0}"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","EGL","Matched depth + stencil : 1"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","xml_sounds_xml","3"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/music1.mp3 = 2130903105"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","Sound","playMusic"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/music1.mp3 = 2130903105"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/trans.ogg = 2130903117"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 1"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/trans.ogg = 2130903117"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/cris.ogg = 2130903104"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 2"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/cris.ogg = 2130903104"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/coin.ogg = 2130903102"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 3"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/coin.ogg = 2130903102"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/pin1.ogg = 2130903111"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 4"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/pin1.ogg = 2130903111"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/pin2.ogg = 2130903113"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 5"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/pin2.ogg = 2130903113"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom1.ogg = 2130903052"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 6"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom1.ogg = 2130903052"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom2.ogg = 2130903054"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 7"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom2.ogg = 2130903054"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom3.ogg = 2130903056"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom3.ogg = 2130903056"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom4.ogg = 2130903058"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 9"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom4.ogg = 2130903058"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom5.ogg = 2130903060"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 10"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom5.ogg = 2130903060"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom6.ogg = 2130903062"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 11"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom6.ogg = 2130903062"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom7.ogg = 2130903064"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 12"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom7.ogg = 2130903064"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom8.ogg = 2130903066"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 13"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom8.ogg = 2130903066"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom9.ogg = 2130903068"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 14"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom9.ogg = 2130903068"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom10.ogg = 2130903041"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 15"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom10.ogg = 2130903041"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom11.ogg = 2130903043"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 16"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom11.ogg = 2130903043"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom13.ogg = 2130903046"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 17"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom13.ogg = 2130903046"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom14.ogg = 2130903048"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 18"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom14.ogg = 2130903048"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom15.ogg = 2130903050"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 19"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom15.ogg = 2130903050"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_1.ogg = 2130903082"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_1.ogg = 2130903082"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_2.ogg = 2130903084"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 21"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_2.ogg = 2130903084"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_3.ogg = 2130903086"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 22"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_3.ogg = 2130903086"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_4.ogg = 2130903088"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 23"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_4.ogg = 2130903088"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_5.ogg = 2130903090"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_5.ogg = 2130903090"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_6.ogg = 2130903092"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 25"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_6.ogg = 2130903092"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_7.ogg = 2130903094"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 26"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_7.ogg = 2130903094"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_8.ogg = 2130903096"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 27"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_8.ogg = 2130903096"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_9.ogg = 2130903098"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 28"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_9.ogg = 2130903098"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_10.ogg = 2130903070"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 29"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_10.ogg = 2130903070"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_11.ogg = 2130903072"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 30"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_11.ogg = 2130903072"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_12.ogg = 2130903074"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 31"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_12.ogg = 2130903074"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_13.ogg = 2130903076"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_13.ogg = 2130903076"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_14.ogg = 2130903078"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 33"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_14.ogg = 2130903078"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get sound handle ------sound/boom_15.ogg = 2130903080"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Loaded index: 34"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","Sound","Get music handle ------sound/boom_15.ogg = 2130903080"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_menu_jpg","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_close_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_b_sound_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_logo_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_coin_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_f1_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img_t_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_center_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_left_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","img2_buttons_lb_right_png","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","font_brushtype_bold_ttf","3"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: /system/fonts/DroidSerif-Regular.ttf"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","_serif","3"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","GameActivity","getResource:java.io.FileNotFoundException: _serif"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String,int)>","/system/fonts/DroidSerif-Regular.ttf","3"
