"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setContentView(int)>","2130903042"
"<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>","org.nwhy.WhackAMolesysgrw.WhackAMole@537db95","class org.nwhy.WhackAMolesysgrw.Game"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { cmp=org.nwhy.WhackAMolesysgrw/.Game }"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>","0","0","80","80"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setContentView(int)>","2130903042"
