"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","688"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","448"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","416"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","352"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","320"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","288"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","272"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","256"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","224"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","192"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","176"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1696"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1488"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1376"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1344"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1264"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1248"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1184"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1072"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1008"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","864"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","816"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","784"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","720"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","688"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","592"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","544"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","368"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","352"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","288"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 11"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","272"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","208"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","192"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","176"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","176"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 11"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1760"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1744"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1712"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1680"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1600"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1600"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1488"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1472"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1440"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1392"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1376"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1248"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1152"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1072"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","944"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","848"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","832"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","816"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","784"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","736"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","688"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","656"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","640"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 12"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","592"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","544"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","352"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","288"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 11"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1760"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1568"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1456"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1376"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1280"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1200"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1088"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1088"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1072"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 11"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","976"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","896"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","848"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","816"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","704"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","656"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","592"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","448"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","400"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","304"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","304"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","256"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","192"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1776"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 8"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1760"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1664"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1488"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1232"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","1200"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","944"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","912"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","864"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 9"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","528"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","464"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","400"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","304"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","240"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","FPSCounter","fps: 10"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","224"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","192"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b3915bb","0","176"
