"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""a9916cfa-10a8-436e-850e-f93956596d18"",oauth_signature=""1VcCvVDUg8oC3tKDfVCMnxawkl8%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179160"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>","100001","240000"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","DoodleMobileAnaylise","create files"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""90d790ef-e8b4-4401-a6b7-669af25d788e"",oauth_signature=""vt9bTsfg3Pv2pdWd0kqat20I6Jc%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179165"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""66b38b59-f8ff-4a51-9afb-611ec9609a99"",oauth_signature=""1k3S7PxbKcYxNmzORxyzPPTAnW4%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179168"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""ca3851a0-08da-4e84-9e6b-aa09b928135d"",oauth_signature=""Gx5LLSSJ657bTvJ5TsmIk2WrhZY%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179174"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""6f60ed0d-9824-4c8c-8107-7886af53131c"",oauth_signature=""y8J1JQ8uNJPd2do9eAzPuWX8Xj8%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179176"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""54f46ae0-e8d6-48d2-acaf-b353717a629e"",oauth_signature=""KRjcJQS%2Fc9l22fK8CP3pWWbeD5Y%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179180"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""14acdfc2-a60b-4670-8823-7e7a9177e3d6"",oauth_signature=""25edOx0PP6hhZ1FNrlU6R8DjVS8%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179191"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""c0fc45a7-8fea-4190-84b2-2266a5429c64"",oauth_signature=""VvvLVdMsGIljr%2FTRtsdfmfg0Tto%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179195"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""a57cdc0b-977e-4f02-b7cb-39efe7f0f9b5"",oauth_signature=""31fzAg5X1Y%2Foku9lbs9Pr3c0y1o%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179201"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""79eeee87-ee49-4dcd-95ef-4d9f3c7feca8"",oauth_signature=""DpTxNubdNzsDCWZS5JBvZMZCm74%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179201"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""af651f78-0dee-4c46-be9c-6c2c6ec8c56d"",oauth_signature=""i3SHOwiQjV68rDIepiCR6W5Vh30%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179202"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""6fe7958a-c438-4683-a174-9ebb30bf742c"",oauth_signature=""ZmdPqTuKVVNtQKfYJOHNXEnvuig%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179202"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""dd5eacf4-2a1e-4947-8e1f-ba5e73b126f7"",oauth_signature=""jp8Swm%2F%2Ff0Yo%2FhGCqy42nG5vmN0%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179203"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""d9f14de6-42a8-454c-bbd3-12a720071687"",oauth_signature=""YHtEw8kfPU%2FcNXtRA9qHjcS8WC4%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179203"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""db395ee9-21c1-44f9-8cb9-ae582a4b135b"",oauth_signature=""rl6pF%2F7MHD17uHDz8KarG6%2BTH4o%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179203"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""1b232318-bd15-4c46-b8fd-61d59fd88b7e"",oauth_signature=""M9GD%2Ft3MTDP7%2BRARVvzrhkJCh7w%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179204"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""9440113f-a665-4379-a677-c300f764ad73"",oauth_signature=""99%2Bq5Ssw%2FvFjCbxIA%2FqK5T7rZfk%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179204"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""67bfad4b-95dc-466a-99e8-151b04bcdc2d"",oauth_signature=""MPTpHTpuAvkEpxy%2BGTK1c1m7lhU%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179204"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""09cf0791-cf8e-4d18-ad4a-3dcf56f1ab45"",oauth_signature=""Io%2FENnU6lFeSuaAJ7QtWT8Xx0CQ%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179205"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""f6cd1ace-0741-463e-aac1-6ffc9eb3da20"",oauth_signature=""fW1gVqPEOb0gCLhBA253gcckIv0%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179205"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Authorization","OAuth realm="""",oauth_consumer_key=""ejnO7pvE9yzXSZSQgQxIX8moknqexq8fQVFniDaD"",oauth_nonce=""945c8a54-18b0-4d22-9d16-8405c09729c4"",oauth_signature=""ahV1OSfBpfHBbka4xj08cxYTvp4%3D"",oauth_signature_method=""HMAC-SHA1"",oauth_timestamp=""1682179213"",oauth_version=""1.0"""
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Accept-Encoding","identity"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","User-Agent","DirectTapSDK ver1.0.3 (9;28;) Android Native"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Connection","close"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Sdk-Version","1.0.3"
"<java.net.URL: void <init>(java.lang.String)>","https://apir.direct-tap.com/bootstrap.json?xoauth_requestor_id="
"<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>","POST"
"<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>","Content-Type","application/x-www-form-urlencoded"
