category,analysis,method
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.Object newInstance()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getSize()>
NETWORK_INFORMATION,STATIC,<java.net.URL: int getPort()>
NETWORK_INFORMATION,STATIC,<java.nio.ByteBuffer: java.nio.ByteBuffer put(java.nio.ByteBuffer)>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getPressure()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: boolean getBoolean(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.inputmethod.CompletionInfo: int getPosition()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: int getIdentifier(java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.concurrent.ConcurrentHashMap: java.util.Set keySet()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Field: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: java.lang.StackTraceElement[] getStackTrace()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.ClassLoader getClassLoader()>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.util.Iterator iterator()>
NETWORK_INFORMATION,STATIC,<android.content.Context: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.String getPackageName()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getMetaState()>
NETWORK_INFORMATION,STATIC,<android.net.Uri: java.lang.String getQueryParameter(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.net.Uri: android.net.Uri parse(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.String getSimpleName()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getDeadChar(int,int)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getVisibility()>
NETWORK_INFORMATION,STATIC,<java.lang.Long: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.net.Uri$Builder: android.net.Uri build()>
NETWORK_INFORMATION,STATIC,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: long getDownTime()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.ContentResolver getContentResolver()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.ComponentName getComponentName()>
NETWORK_INFORMATION,STATIC,<android.hardware.Sensor: float getMaximumRange()>
NETWORK_INFORMATION,STATIC,<org.apache.http.HttpHost: java.lang.String toHostString()>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.lang.Object get(int)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getEdgeFlags()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getProtocol()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getSuggestedMinimumWidth()>
NETWORK_INFORMATION,STATIC,<android.util.LruCache: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.Character: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: android.os.Bundle getExtras()>
NETWORK_INFORMATION,STATIC,<android.database.CursorWindow: int getNumRows()>
NETWORK_INFORMATION,STATIC,<java.security.MessageDigest: byte[] digest()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.InputStream getInputStream()>
NETWORK_INFORMATION,STATIC,<android.net.wifi.WifiInfo: int getRssi()>
NETWORK_INFORMATION,STATIC,<android.app.AlertDialog$Builder: android.app.AlertDialog create()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
NETWORK_INFORMATION,STATIC,<android.text.method.MetaKeyKeyListener: int getMetaState(long)>
NETWORK_INFORMATION,STATIC,<java.nio.ByteBuffer: java.nio.ByteBuffer get(byte[])>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.hardware.Sensor: int getType()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: long getEventTime()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.net.URI toURI()>
NETWORK_INFORMATION,STATIC,<java.util.Properties: java.lang.String getProperty(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.View: android.os.IBinder getWindowToken()>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.lang.Object[] toArray()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getXPrecision()>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.lang.String getCountry()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: java.lang.String[] getStringArray(int)>
NETWORK_INFORMATION,STATIC,<android.net.wifi.WifiInfo: java.lang.String getSSID()>
NETWORK_INFORMATION,STATIC,<android.view.ViewGroup: android.view.View getChildAt(int)>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.lang.String getDisplayName()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method[] getMethods()>
NETWORK_INFORMATION,STATIC,<android.os.PowerManager: android.os.PowerManager$WakeLock newWakeLock(int,java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
