"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@21eefd6"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@a587429"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@bc423ae"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@bf6654f"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@4e164dc"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@e197f61"
"<android.view.View: void setVisibility(int)>","0"
"<android.view.View: void setVisibility(int)>","0"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@c923912"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@d91f8e3"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@38e52e0"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@a19b999"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@f35bd0c"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@cc35655"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@e37d86a"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@db3a15b"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@af31136"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@e80f837"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@a14a1a4"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@ce0fb0d"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@1570ac2"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@b62e0d3"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@fcc3410"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@62f3b09"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@928813c"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@e077ec5"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@32f301a"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@9db974b"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@e93c17d"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@19cc140"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@a1ff879"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@3e7d9be"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.animation.AnimationSet: void setFillAfter(boolean)>","1"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","android.view.animation.AnimationSet@503ca1f"
"<android.view.View: void setVisibility(int)>","8"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.widget.Toast: void setText(int)>","2131099682"
"<android.view.View: void setVisibility(int)>","8"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { cmp=com.yipinapp.grv/.activity.SettingActivity }"
"<android.app.Activity: void setContentView(int)>","2130903045"
"<android.widget.TextView: void setText(int)>","2131099648"
"<android.view.View: void setVisibility(int)>","0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","0.00KB"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { act=android.intent.action.SENDTO dat=mailto:xxxxxxxxxxxx@xxxx.xx }"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { act=android.intent.action.SENDTO dat=mailto:xxxxxxxxxxxx@xxxx.xx }"
"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.lang.String)>","launch_time","1682292078533"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2m34s515ms barrier=0 }"
"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.lang.String)>","launch_time","1682292078615"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2m34s597ms barrier=0 }"
"<android.view.View: void setBackgroundColor(int)>","-1"
"<android.widget.TextView: void setPadding(int,int,int,int)>","63","0","63","0"
"<android.widget.TextView: void setTextColor(int)>","-1"
"<android.widget.TextView: void setTextSize(int,float)>","1","18.0"
"<android.widget.TextView: void setTypeface(android.graphics.Typeface)>","android.graphics.Typeface@699e8232"
"<android.view.View: void setVisibility(int)>","4"
"<android.view.View: void setVisibility(int)>","4"
"<android.widget.ImageView: void setVisibility(int)>","4"
"<android.widget.TextView: void setTextColor(int)>","-1"
"<android.widget.TextView: void setTextSize(int,float)>","1","12.0"
"<android.view.View: void setBackgroundResource(int)>","2130837563"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.widget.ImageView: void setVisibility(int)>","8"
"<android.widget.TextView: void setText(int)>","2131099649"
"<android.view.View: void setBackgroundColor(int)>","-12929302"
"<android.view.View: void setVisibility(int)>","8"
"<android.webkit.WebView: void setLayoutParams(android.view.ViewGroup$LayoutParams)>","android.widget.LinearLayout$LayoutParams@74683ee"
"<android.webkit.WebView: void setWebChromeClient(android.webkit.WebChromeClient)>","cn.sharesdk.framework.authorize.d@d4ce08f"
"<android.webkit.WebSettings: void setBuiltInZoomControls(boolean)>","1"
"<android.webkit.WebSettings: void setJavaScriptEnabled(boolean)>","1"
"<android.view.View: void setVerticalScrollBarEnabled(boolean)>","0"
"<android.view.View: void setHorizontalScrollBarEnabled(boolean)>","0"
"<android.webkit.WebView: void setWebViewClient(android.webkit.WebViewClient)>","cn.sharesdk.sina.weibo.b@3c15f1c"
"<android.widget.TextView: void setText(int)>","2131099656"
"<android.app.Activity: void setContentView(android.view.View)>","cn.sharesdk.framework.authorize.RegisterView{ff83725 V.E...... ......ID 0,0-0,0}"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2m35s216ms barrier=0 }"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.View: void setVisibility(int)>","0"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<android.view.View: void setVisibility(int)>","0"
"<android.view.View: void setVisibility(int)>","0"
"<android.view.View: void setVisibility(int)>","0"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<android.view.View: void setVisibility(int)>","0"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<android.view.View: void setVisibility(int)>","0"
"<java.lang.String: boolean startsWith(java.lang.String)>","http://www.apptpp.com"
"<android.widget.Toast: void setText(java.lang.CharSequence)>","绑定失败"
"<android.view.View: void setVisibility(int)>","8"
"<android.view.View: void setVisibility(int)>","8"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { act=android.intent.action.SENDTO dat=mailto:xxxxxxxxxxxx@xxxx.xx }"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<java.lang.String: boolean startsWith(java.lang.String)>","["
"<java.lang.String: boolean startsWith(java.lang.String)>","https://"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
"<android.support.v4.view.ViewPager: void setCurrentItem(int)>","1"
